conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1882682874622877804,Fri Jan 24 15:08:01 +0000 2025,0,@MikamiRambo @OxLaMasia @DPR_RI PDIP cuma 18%. 82 adalah koalisi pendukung Prabowo. Saya gak yakin partai partai pendukung Prabowo akan mengesahkan RUU perampasan aset karena kekuasaan itu memabokkan. Bodoh aja percaya UU perampasan aset.,1882807573319131349,,MikamiRambo,in,,0,0,0,https://x.com/undefined/status/1882807573319131349,1194978102029340673,
1882682874622877804,Fri Jan 24 15:06:24 +0000 2025,0,@yonobubut70 @OxLaMasia @DPR_RI @prabowo Prabowo bikin perppu perampasan aset gak..? Kalo gak jangan berharap RUU itu akan disahkan 80% anggota DPR bagian dari koalisi Prabowo.,1882807169474756615,,yonobubut70,in,,0,0,0,https://x.com/undefined/status/1882807169474756615,1194978102029340673,
1882745987514724476,Fri Jan 24 13:30:34 +0000 2025,0,@Heraloebss Ruu perampasan aset jauh lebih mendesak,1882783050221920495,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1882783050221920495,1449311170955866113,
1882745987514724476,Fri Jan 24 13:13:10 +0000 2025,0,@Heraloebss Ga ada nyali DPR Mengsah kan RUU perampasan aset,1882778671876035021,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1882778671876035021,117929866,
1882745987514724476,Fri Jan 24 12:51:04 +0000 2025,0,@Heraloebss O'on banget seeh...? Noh sahkan segera RUU Perampasan Aset Koruptor!! Jangan giliran urusan UU yg mungkin saja nyerempet kalian malah ditunda-tunda dengan berbagai dalih.,1882773111139099102,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1882773111139099102,1744804718654984192,
1882745987514724476,Fri Jan 24 12:29:32 +0000 2025,0,@Heraloebss Wuih enak aja RUU perampasan aset Koruptor harus di sahkan gue bisa miskin berjamaah nanti. Enak disitu gk enak digue ,1882767690441625761,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1882767690441625761,1879452891653754880,
1882745987514724476,Fri Jan 24 11:03:17 +0000 2025,1818,Usulan RECEH!!! Kau sah kan saja RUU perampasan aset Koruptor Itu Potensi yang luar biasa Besar https://t.co/qlObLuSNXw,1882745987514724476,https://pbs.twimg.com/media/GiDbfhWboAEHzkD.jpg,,in,,34,290,486,https://x.com/undefined/status/1882745987514724476,1251824880967774208,
1882708455267635582,Fri Jan 24 08:34:09 +0000 2025,1,Gdg @DPR_RI itu sarang'a koruptor mk sampai skrg mreka tdk prnah stuju jk koruptor dimiskinkan. RUU Perampasan Aset hanya sbts wacana. Susno Duadji: Sungguh Kejam Dana CSR Bank Indonesia Jatah Rakyat Miskin Dikorup Orang yang Katanya Terhormat - FAJAR https://t.co/utsYfXdNaU,1882708455267635582,,,in,,0,0,0,https://x.com/undefined/status/1882708455267635582,1521026973455335424,
1882682874622877804,Fri Jan 24 06:52:30 +0000 2025,20,KPK mengungkapkan bahwa Bank Indonesia terlibat skandal Korupsi Triliunan rupiah dana tersebut mengalir k anggota DPR RI Komisi XI melalui program Corporate Social Responsibility ( CSR ). Makanya @DPR_RI ogah mengesahkan RUU Perampasan Aset ya ini salah satunya .. https://t.co/HFhjouRiul,1882682874622877804,https://pbs.twimg.com/media/GiCiFV-aQAAKShg.jpg,,in,,3,7,9,https://x.com/undefined/status/1882682874622877804,1839792898520547329,
1882658547617743176,Fri Jan 24 05:15:50 +0000 2025,0,Bukan Cuma RUU Perampasan Aset Menteri Hukum: Perlu Ada RUU Pembatasan Transaksi Uang Kartal. https://t.co/JspRB0DWNo,1882658547617743176,https://pbs.twimg.com/ext_tw_video_thumb/1882658290834059265/pu/img/NyxQAzshDww7lpM9.jpg,,in,,0,0,0,https://x.com/undefined/status/1882658547617743176,1808408529734361091,
1882570090996211761,Thu Jan 23 23:24:20 +0000 2025,1,Setuju. Saya menyarankan kita sogok DPR untuk mengesahkan RUU perampasan aset.,1882570090996211761,,,in,,0,0,0,https://x.com/undefined/status/1882570090996211761,1575525778011279372,
1882547252398588173,Thu Jan 23 21:53:35 +0000 2025,0,Baiknya miskinkan tapi sebelumnya hrs sahkan dl RUU Perampasan Aset Koruptor ,1882547252398588173,,,in,,0,0,0,https://x.com/undefined/status/1882547252398588173,1809165724075835392,
1882406435008766220,Thu Jan 23 19:14:34 +0000 2025,1,@ch_chotimah2 Andai aku jadi Megawati... Anakku tak suruh menandatangani RUU Perampasan Aset dan di miskinkan bagi para koruptor.,1882507234233684148,,ch_chotimah2,in,,0,0,0,https://x.com/undefined/status/1882507234233684148,1144507333415858179,
1882300160640004498,Thu Jan 23 18:46:52 +0000 2025,0,@OposisiCerdas Kapan RUU perampasan aset koruptor di Tok juga ?,1882500263568928784,,OposisiCerdas,in,,0,0,0,https://x.com/undefined/status/1882500263568928784,313830986,
1882395414336622766,Thu Jan 23 11:50:14 +0000 2025,0,Ketua partai yg konon katanya partai reformis tp gak pro nilai-nilai reformasi. Contoh: gak mau mengesahkan RUU perampasan aset.,1882395414336622766,,,in,,0,0,0,https://x.com/undefined/status/1882395414336622766,1107104113781669888,
1882348853145592033,Thu Jan 23 08:45:13 +0000 2025,0,Presiden Prabowo Komit Berantas Korupsi Kenapa RUU Perampasan Aset Gak Direalisasikan? Ini Kata Menteri Hukum Andi Agtas. Hanya di YouTube Fristian Griec Media #menterihukum #prabowo #gibran #korupsi #kpk #perampasan #aset #partai #politik #100hari https://t.co/SQHLLEMz0I,1882348853145592033,https://pbs.twimg.com/ext_tw_video_thumb/1882348415201484800/pu/img/_L1Ft81lM5Z_Ec5W.jpg,,in,,0,0,0,https://x.com/undefined/status/1882348853145592033,1808408529734361091,
1882319530539798662,Thu Jan 23 06:48:42 +0000 2025,0,Pantas saja selama era Presiden @jokowi RUU Perampasan Aset Koruptor tidak bisa disahkan. Coba era pak Presiden @prabowo ini RUU itu di sahkan? Pasti negara ini bisa lunasi sebagian hutangnya @antaranews @mediaindonesia @indozonemedia @BBCIndonesia @CNNIndonesia @detikcom,1882319530539798662,,,in,,0,0,0,https://x.com/undefined/status/1882319530539798662,1809165724075835392,
1882308718580359271,Thu Jan 23 06:05:44 +0000 2025,0,Beda dengan RUU perampasan aset ya lebih kuat pengaruh para malingnya daripada pengaruh para malaikat. Ini jelas mengindikasikan hampir semua pemangku pengelola negara para-para maling juga.,1882308718580359271,,,in,,0,0,0,https://x.com/undefined/status/1882308718580359271,1456628197081038848,
1882232028646850659,Thu Jan 23 05:05:56 +0000 2025,0,@Bang_Ramzan kayak gak tahu aja ruu perampasan aset koruptor knp tdk di dok?,1882293668788556134,,Bang_Ramzan,in,,0,0,0,https://x.com/undefined/status/1882293668788556134,1404751063324889088,
1881707560505655794,Thu Jan 23 00:56:27 +0000 2025,0,@BosPurwa Makanya banyak yg gak mau RUU Perampasan Aset disahkan jadi UU. Ada azas pembuktian terbalik di UU itu.,1882230885715730699,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1882230885715730699,1043194299335102465,
